T_K,p_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,q,s,converged,iterations,message,residual_norm
230.0,30000.0,1.0,10000000000.0,-4.24981107080414,0.014266929093832781,8.478023628670583,-13.834693197141972,4807.938229403033,9.810001768145499e-07,1.4443554378649175,True,7,The solution converged.,1.342105769214116e-16
230.0,30000.0,1.0,10000000000.0,-4.22484663519119,0.01462757789326406,8.50284913856195,-13.809757116874348,4928.791664724052,1.005770023919638e-06,1.4444209527696563,True,7,The solution converged.,5.951784338262934e-17
230.0,30000.0,1.0,10000000000.0,-4.19988219957824,0.014997343409802136,8.527674673481268,-13.784821027814385,5052.683026103112,1.0311653084448273e-06,1.444486467711769,True,7,The solution converged.,1.7897639394824684e-16
230.0,30000.0,1.0,10000000000.0,-4.17491776396529,0.015376456101806879,8.552500233420787,-13.759884929965079,5179.688681861886,1.0572018228799383e-06,1.444551982691244,True,7,The solution converged.,1.3207154562621493e-16
230.0,30000.0,1.0,10000000000.0,-4.14995332835234,0.015765152253315866,8.577325818372755,-13.734948823329423,5309.886920170319,1.0838957584857067e-06,1.4446174977080692,True,7,The solution converged.,3.6996443895148696e-17
230.0,30000.0,1.0,10000000000.0,-4.12498889273939,0.01616367412130969,8.602151428329428,-13.710012707910414,5443.35799731232,1.111263715363149e-06,1.444683012762232,True,7,The solution converged.,1.6627108673220727e-16
230.0,30000.0,1.0,10000000000.0,-4.10002445712644,0.016572270086699935,8.626977063283066,-13.685076583711043,5580.1841871648185,1.1393227127772032e-06,1.444748527853721,True,7,The solution converged.,1.712877828488939e-16
230.0,30000.0,1.0,10000000000.0,-4.07506002151349,0.01699119480913392,8.651802723225929,-13.660140450734296,5720.44983192083,1.1680901997410594e-06,1.444814042982524,True,7,The solution converged.,1.8450225027158933e-16
230.0,30000.0,1.0,10000000000.0,-4.05009558590054,0.017420709385712704,8.676628408150282,-13.635204308983168,5864.241394087783,1.197584065867734e-06,1.444879558148629,True,7,The solution converged.,1.7690677373769386e-16
230.0,30000.0,1.0,10000000000.0,-4.02513115028759,0.01786108151372127,8.701454118048394,-13.610268158460645,6011.64750979313,1.2278226524956948e-06,1.4449450733520237,True,7,The solution converged.,1.2412052139997578e-16
230.0,30000.0,1.0,10000000000.0,-4.0001667146746405,0.018312585657472312,8.726279852912539,-13.58533199916971,6162.759043430168,1.2588247640954078e-06,1.4450105885926963,True,7,The solution converged.,1.6833246096273634e-16
230.0,30000.0,1.0,10000000000.0,-3.9752022790616905,0.01877550321936759,8.751105612734989,-13.560395831113354,6317.669143677673,1.2906096799639002e-06,1.4450761038706348,True,7,The solution converged.,1.3445561217755443e-16
230.0,30000.0,1.0,10000000000.0,-3.9502378434487406,0.019250122715283504,8.775931397508025,-13.535459654294556,6476.473300928037,1.3231971662146638e-06,1.445141619185827,True,7,The solution converged.,1.7253924616885397e-16
230.0,30000.0,1.0,10000000000.0,-3.9252734078357907,0.01973673995439019,8.800757207223928,-13.510523468716299,6639.26940615917,1.3566074880702856e-06,1.4452071345382613,True,7,The solution converged.,1.1661535509402582e-16
230.0,30000.0,1.0,10000000000.0,-3.900308972222841,0.020235658223516174,8.825583041874987,-13.485587274381565,6806.157811286573,1.3908614224655017e-06,1.4452726499279254,True,7,The solution converged.,1.2006248919225376e-16
230.0,30000.0,1.0,10000000000.0,-3.875344536609891,0.020747188476173524,8.850408901453488,-13.460651071293334,6977.24139103267,1.4259802709684987e-06,1.4453381653548072,True,7,The solution converged.,1.8360646332140685e-16
230.0,30000.0,1.0,10000000000.0,-3.850380100996941,0.021271649526361326,8.875234785951726,-13.435714859454585,7152.625606351796,1.4619858730284872e-06,1.445403680818895,True,7,The solution converged.,1.541268142005362e-16
230.0,30000.0,1.0,10000000000.0,-3.825415665383991,0.021809368247268222,8.900060695361994,-13.41077863886829,7332.41856944958,1.4989006195578084e-06,1.445469196320177,True,7,The solution converged.,4.364817203845124e-17
230.0,30000.0,1.0,10000000000.0,-3.800451229771041,0.022360679774997897,8.924886629676594,-13.38584240953743,7516.731110437246,1.5367474668569848e-06,1.4455347118586404,True,7,The solution converged.,1.7598379123940573e-16
230.0,30000.0,1.0,10000000000.0,-3.775486794158091,0.02292592771744448,8.94971258888783,-13.360906171464977,7705.676845661511,1.5755499508914312e-06,1.445600227434274,True,7,The solution converged.,9.364644543346418e-17
230.0,30000.0,1.0,10000000000.0,-3.7505223585451413,0.02350546436844801,8.974538572988006,-13.335969924653904,7899.372247752501,1.6153322019286529e-06,1.4456657430470656,True,7,The solution converged.,1.3336552605633596e-16
230.0,30000.0,1.0,10000000000.0,-3.7255579229321913,0.024099650927363474,8.999364581969434,-13.311033669107182,8097.936717432866,1.6561189595450568e-06,1.4457312586970033,True,7,The solution converged.,1.6082829766153638e-16
230.0,30000.0,1.0,10000000000.0,-3.7005934873192414,0.024708857724180293,9.024190615824425,-13.28609740482778,8301.49265713211,1.697935588011715e-06,1.4457967743840752,True,7,The solution converged.,5.1208510393995385e-17
230.0,30000.0,1.0,10000000000.0,-3.6756290517062915,0.025333464450332452,9.049016674545298,-13.26116113181867,8510.165546451923,1.7408080920686267e-06,1.445862290108269,True,7,The solution converged.,1.3759560249336557e-16
230.0,30000.0,1.0,10000000000.0,-3.6506646160933416,0.02597386039534327,9.073842758124371,-13.236224850082817,8724.084019528664,1.7847631330973286e-06,1.445927805869573,True,7,The solution converged.,1.518977122051773e-16
230.0,30000.0,1.0,10000000000.0,-3.6257001804803917,0.02663044468945219,9.09866886655397,-13.211288559623187,8943.379944341015,1.8298280457018683e-06,1.4459933216679755,True,7,The solution converged.,1.3055021439699362e-16
230.0,30000.0,1.0,10000000000.0,-3.6007357448674417,0.02730362655237486,9.123494999826418,-13.186352260442744,9168.18850401145,1.8760308547084766e-06,1.4460588375034642,True,7,The solution converged.,1.1431466099190293e-16
230.0,30000.0,1.0,10000000000.0,-3.575771309254492,0.027993825548351548,9.148321157934049,-13.161415952544454,9398.64828015193,1.923400292594508e-06,1.4461243533760273,True,7,The solution converged.,1.5127503765996854e-16
230.0,30000.0,1.0,10000000000.0,-3.550806873641542,0.028701471847642813,9.173147340869194,-13.136479635931275,9634.901338304859,1.9719658173575033e-06,1.446189869285653,True,7,The solution converged.,1.3176889460800306e-16
230.0,30000.0,1.0,10000000000.0,-3.525842438028592,0.029427006494635453,9.197973548624194,-13.111543310606173,9877.093315532402,2.0217576308354376e-06,1.4462553852323292,True,7,The solution converged.,1.1133751315237281e-16
230.0,30000.0,1.0,10000000000.0,-3.500878002415642,0.030170881682725817,9.222799781191386,-13.086606976572101,10125.373510207744,2.0728066974896426e-06,1.446320901216044,True,7,The solution converged.,1.4887474871247078e-16
230.0,30000.0,1.0,10000000000.0,-3.475913566802692,0.030933561036151764,9.247626038563114,-13.061670633832023,10379.894974064107,2.125144763661948e-06,1.4463864172367857,True,7,The solution converged.,1.4654274254518217e-16
230.0,30000.0,1.0,10000000000.0,-3.4509491311897422,0.031715519898949,9.272452320731729,-13.03673428238889,10640.814606557893,2.178804377318183e-06,1.4464519332945422,True,7,The solution converged.,1.7528495563339553e-16
230.0,30000.0,1.0,10000000000.0,-3.4259846955767923,0.03251724563121182,9.297278627689577,-13.01179792224566,10908.293251604291,2.2338189082901567e-06,1.4465174493893018,True,7,The solution converged.,1.3879302457298583e-16
230.0,30000.0,1.0,10000000000.0,-3.4010202599638424,0.033339237912842906,9.322104959429016,-12.986861553405289,11182.495796745196,2.2902225690288285e-06,1.4465829655210525,True,7,The solution converged.,1.1342232308020961e-16
230.0,30000.0,1.0,10000000000.0,-3.3760558243508925,0.03418200905498155,9.3469313159424,-12.961925175870725,11463.59127481018,2.3480504358815202e-06,1.4466484816897822,True,7,The solution converged.,1.794740996913527e-16
230.0,30000.0,1.0,10000000000.0,-3.3510913887379425,0.03504608431930435,9.371757697222096,-12.936988789644921,11751.752968133624,2.4073384709063894e-06,1.4467139978954795,True,7,The solution converged.,1.025971180445216e-16
230.0,30000.0,1.0,10000000000.0,-3.3261269531249926,0.03593200224539737,9.39658410326046,-12.912052394730829,12047.158515391862,2.4681235442377837e-06,1.446779514138132,True,7,The solution converged.,1.1707744226157457e-16
230.0,30000.0,1.0,10000000000.0,-3.3011625175120427,0.03684031498640387,9.421410534049866,-12.887115991131393,12349.990021126749,2.530443457016344e-06,1.4468450304177283,True,7,The solution converged.,1.608922192936871e-16
230.0,30000.0,1.0,10000000000.0,-3.2761980818990923,0.03777158865315674,9.446236989582683,-12.862179578849565,12660.434168022584,2.5943369648981198e-06,1.4469105467342562,True,7,The solution converged.,1.652837529433484e-16
230.0,30000.0,1.0,10000000000.0,-3.2512336462861424,0.03872640366701012,9.471063469851286,-12.837243157888286,12978.682332006027,2.6598438021573565e-06,1.4469760630877042,True,7,The solution converged.,7.066734654761593e-17
230.0,30000.0,1.0,10000000000.0,-3.2262692106731925,0.03970535512159018,9.495889974848053,-12.812306728250505,13304.930700239962,2.7270047063978783e-06,1.44704157947806,True,7,The solution converged.,1.3112060005708076e-16
230.0,30000.0,1.0,10000000000.0,-3.2013047750602426,0.04070905315369045,9.520716504565364,-12.787370289939162,13639.380392083822,2.7958614438885174e-06,1.447107095905312,True,7,The solution converged.,1.3883302411511984e-16
230.0,30000.0,1.0,10000000000.0,-3.1763403394472927,0.04173812332354285,9.545543058995603,-12.762433842957199,13982.237583095286,2.866456835538275e-06,1.4471726123694486,True,7,The solution converged.,4.1947780318196113e-17
230.0,30000.0,1.0,10000000000.0,-3.1513759038343427,0.04279320700470149,9.570369638131162,-12.737497387307558,14333.713632149575,2.9388347835274044e-06,1.4472381288704574,True,7,The solution converged.,1.0839513911764666e-16
230.0,30000.0,1.0,10000000000.0,-3.126411468221393,0.04387496178378224,9.595196241964429,-12.712560922993179,14694.02521175475,3.013040298610985e-06,1.447303645408327,True,7,The solution converged.,1.3128744701294665e-16
230.0,30000.0,1.0,10000000000.0,-3.101447032608443,0.04498406187030712,9.6200228704878,-12.687624450016996,15063.39444164358,3.0891195281119616e-06,1.4473691619830455,True,7,The solution converged.,8.610057276289027e-17
230.0,30000.0,1.0,10000000000.0,-3.076482596995493,0.04612119851690905,9.644849523693672,-12.662687968381947,15442.049025724102,3.1671197846210195e-06,1.447434678594601,True,7,The solution converged.,8.397469261320491e-17
230.0,30000.0,1.0,10000000000.0,-3.051518161382543,0.04728708045015881,9.669676201574449,-12.637751478090967,15830.222392473515,3.2470895754212267e-06,1.4475001952429818,True,7,The solution converged.,9.472013431130449e-17
230.0,30000.0,1.0,10000000000.0,-3.026553725769593,0.048482434312282656,9.694502904122533,-12.612814979146991,16228.153838861837,3.329078632655668e-06,1.447565711928176,True,7,The solution converged.,9.416963554316609e-17
230.0,30000.0,1.0,10000000000.0,-3.001589290156643,0.04970800511404608,9.719329631330334,-12.587878471552951,16636.088677894204,3.4131379442568797e-06,1.4476312286501718,True,7,The solution converged.,5.616701669528106e-17
230.0,30000.0,1.0,10000000000.0,-2.9766248545436933,0.050964556699085777,9.744156383190264,-12.562941955311777,17054.278389862735,3.4993197856573113e-06,1.4476967454089573,True,7,The solution converged.,1.181172699711935e-16
230.0,30000.0,1.0,10000000000.0,-2.9516604189307434,0.05225287221997933,9.768983159694736,-12.5380054304264,17482.980777401142,3.587677752300493e-06,1.447762262204521,True,7,The solution converged.,1.0289034483961657e-16
230.0,30000.0,1.0,10000000000.0,-2.9266959833177935,0.0535737546263493,9.79380996083617,-12.513068896899748,17922.460124437956,3.6782667929732373e-06,1.4478277790368508,True,7,The solution converged.,1.565999242056759e-16
230.0,30000.0,1.0,10000000000.0,-2.9017315477048435,0.054928027165305905,9.818636786606987,-12.488132354734747,18372.987359146136,3.7711432439794628e-06,1.4478932959059352,True,7,The solution converged.,1.203385293528325e-16
230.0,30000.0,1.0,10000000000.0,-2.8767671120918936,0.05631653389454026,9.843463636999612,-12.463195803934322,18834.840220989532,3.866364864177016e-06,1.4479588128117622,True,7,The solution converged.,1.3507959908050387e-16
230.0,30000.0,1.0,10000000000.0,-2.8518026764789437,0.0577401402083879,9.868290512006473,-12.4382592445014,19308.303431969576,3.963990870899214e-06,1.4480243297543203,True,7,The solution converged.,4.9958279338076463e-17
230.0,30000.0,1.0,10000000000.0,-2.826838240865994,0.05919973337719046,9.893117411620004,-12.413322676438906,19793.668872177397,4.064081976783483e-06,1.4480898467335972,True,7,The solution converged.,1.7661559628152032e-16
230.0,30000.0,1.0,10000000000.0,-2.801873805253044,0.06069622310029174,9.917944335832638,-12.388386099749756,20291.23575975963,4.166700427529994e-06,1.4481553637495819,True,7,The solution converged.,5.1977360609416345e-17
230.0,30000.0,1.0,10000000000.0,-2.776909369640094,0.06223054207301277,9.942771284636814,-12.363449514436873,20801.31083540932,4.2719100406137284e-06,1.4482208808022619,True,7,The solution converged.,1.5581115090244583e-16
230.0,30000.0,1.0,10000000000.0,-2.751944934027144,0.06380364656795916,9.967598258024974,-12.338512920503177,21324.208551495274,4.379776244974137e-06,1.4482863978916258,True,7,The solution converged.,1.8594467805077698e-16
230.0,30000.0,1.0,10000000000.0,-2.726980498414194,0.0654165170310232,9.992425255989563,-12.313576317951586,21860.25126594652,4.4903661217070375e-06,1.448351915017662,True,7,The solution converged.,1.626262191862937e-16
230.0,30000.0,1.0,10000000000.0,-2.702016062801244,0.06707015869245214,10.01725227852303,-12.288639706785014,22409.769441011784,4.6037484457840306e-06,1.4484174321803587,True,7,The solution converged.,1.0777649644240819e-16
230.0,30000.0,1.0,10000000000.0,-2.6770516271882943,0.06876560219336322,10.042079325617824,-12.263703087006379,22973.10184701598,4.719993728825403e-06,1.448482949379704,True,7,The solution converged.,3.899628677835453e-17
230.0,30000.0,1.0,10000000000.0,-2.6520871915753443,0.07050390422809653,10.066906397266404,-12.238766458618592,23550.595771240165,4.839174262953167e-06,1.448548466615686,True,7,The solution converged.,1.4761333732918002e-16
230.0,30000.0,1.0,10000000000.0,-2.6271227559623944,0.07228614820280532,10.091733493461227,-12.213829821624566,24142.607232052713,4.9613641657514385e-06,1.4486139838882934,True,7,The solution converged.,1.518877478650702e-16
230.0,30000.0,1.0,10000000000.0,-2.6021583203494445,0.0741134449106948,10.116560614194753,-12.188893176027216,24749.50119842484,5.086639426362124e-06,1.4486795011975144,True,7,The solution converged.,7.924068785782667e-17
230.0,30000.0,1.0,10000000000.0,-2.5771938847364946,0.07598693322433003,10.141387759459452,-12.163956521829446,25371.651814965233,5.215077952744716e-06,1.448745018543337,True,7,The solution converged.,1.3715780688795785e-16
230.0,30000.0,1.0,10000000000.0,-2.5522294491235447,0.07790778080544443,10.166214929247788,-12.13901985903417,26009.4426326124,5.346759620129313e-06,1.44881053592575,True,7,The solution converged.,4.6731346304483814e-17
230.0,30000.0,1.0,10000000000.0,-2.5272650135105947,0.07987718483269123,10.191042123552235,-12.11408318764429,26663.266845127688,5.4817663206933596e-06,1.448876053344741,True,7,The solution converged.,1.732841925059786e-16
230.0,30000.0,1.0,10000000000.0,-2.502300577897645,0.08189637274779156,10.215869342365266,-12.089146507662717,27333.52753153415,5.620182014492663e-06,1.4489415708002988,True,7,The solution converged.,9.307994454801481e-17
230.0,30000.0,1.0,10000000000.0,-2.477336142284695,0.08396660302054416,10.240696585679363,-12.064209819092351,28020.63790465115,5.762092781678629e-06,1.4490070882924115,True,7,The solution converged.,1.7349424257841542e-16
230.0,30000.0,1.0,10000000000.0,-2.452371706671745,0.0860891659331735,10.265523853487005,-12.039273121936098,28725.021565877752,5.90758687603399e-06,1.4490726058210677,True,7,The solution converged.,1.6426247755861974e-16
230.0,30000.0,1.0,10000000000.0,-2.427407271058795,0.08826538438450515,10.290351145780678,-12.014336416196858,29447.11276638209,6.056754779860497e-06,1.4491381233862555,True,7,The solution converged.,1.2195293509413892e-16
230.0,30000.0,1.0,10000000000.0,-2.402442835445845,0.09049661471446961,10.31517846255287,-11.989399701877534,30187.356674858107,6.209689260252549e-06,1.4492036409879632,True,7,The solution converged.,1.0948303067890949e-16
230.0,30000.0,1.0,10000000000.0,-2.377478399832895,0.09278424754944857,10.340005803796073,-11.964462978981025,30946.209652013964,6.366485426791923e-06,1.4492691586261792,True,7,The solution converged.,4.4800921828557314e-17
230.0,30000.0,1.0,10000000000.0,-2.3525139642199453,0.09512970866899027,10.364833169502784,-11.939526247510226,31724.139531962537,6.527240790699367e-06,1.4493346763008916,True,7,The solution converged.,1.5331991074361947e-16
230.0,30000.0,1.0,10000000000.0,-2.3275495286069954,0.09753445989443438,10.389660559665497,-11.914589507468037,32521.62591068614,6.692055325479845e-06,1.4494001940120893,True,7,The solution converged.,4.1538431841314467e-17
230.0,30000.0,1.0,10000000000.0,-2.3025850929940455,0.10000000000000002,10.41448797427672,-11.88965275885735,33339.160441755215,6.86103152909929e-06,1.44946571175976,True,7,The solution converged.,1.0359698455088484e-16
230.0,30000.0,1.0,10000000000.0,-2.2776206573810955,0.10252786564690491,10.43931541332895,-11.864716001681062,34177.24713948099,7.034274487731345e-06,1.4495312295438925,True,7,The solution converged.,1.1070245731102123e-16
230.0,30000.0,1.0,10000000000.0,-2.2526562217681456,0.10511963234109784,10.464142876814703,-11.839779235942066,35036.40268969163,7.2118919411139046e-06,1.4495967473644749,True,7,The solution converged.,1.4735448201831443e-16
230.0,30000.0,1.0,10000000000.0,-2.2276917861551957,0.10777691541520117,10.488970364726486,-11.81484246164325,35917.15676832107,7.393994349556038e-06,1.4496622652214957,True,7,The solution converged.,1.468131583436514e-16
230.0,30000.0,1.0,10000000000.0,-2.2027273505422458,0.11050137103527578,10.513797877056815,-11.789905678787509,36820.052368009296,7.58069496263687e-06,1.4497277831149433,True,7,The solution converged.,4.8098667424599295e-17
230.0,30000.0,1.0,10000000000.0,-2.177762914929296,0.11329469723303544,10.53862541379821,-11.764968887377727,37745.64613291347,7.77210988963943e-06,1.4497933010448059,True,7,The solution converged.,1.0845918827595597e-16
230.0,30000.0,1.0,10000000000.0,-2.152798479316346,0.11615863496415425,10.56345297494319,-11.740032087416793,38694.508701937724,7.968358171762883e-06,1.449858819011072,True,7,The solution converged.,1.1275118932318963e-16
230.0,30000.0,1.0,10000000000.0,-2.127834043703396,0.11909496919332677,10.58828056048428,-11.715095278907595,39667.22506059297,8.169561856158439e-06,1.4499243370137298,True,7,The solution converged.,1.6811579354253801e-16
230.0,30000.0,1.0,10000000000.0,-2.102869608090446,0.12210553000675683,10.61310817041401,-11.690158461853017,40664.39490170313,8.37584607183476e-06,1.4499898550527681,True,7,The solution converged.,7.129725972342583e-17
230.0,30000.0,1.0,10000000000.0,-2.077905172477496,0.1251921937527688,10.637935804724911,-11.66522163625594,41686.6329951812,8.587339107480092e-06,1.450055373128175,True,7,The solution converged.,9.170133951143789e-17
230.0,30000.0,1.0,10000000000.0,-2.0529407368645463,0.12835688421125166,10.662763463409515,-11.640284802119249,42734.56956710228,8.804172491249588e-06,1.4501208912399386,True,7,The solution converged.,1.8441140775485723e-16
230.0,30000.0,1.0,10000000000.0,-2.0279763012515963,0.13160157379266538,10.687591146460365,-11.615347959445826,43808.85068830835,9.02648107256748e-06,1.4501864093880479,True,7,The solution converged.,1.6126022291071497e-16
230.0,30000.0,1.0,10000000000.0,-2.0030118656386464,0.13492828476735635,10.712418853869998,-11.590411108238547,44910.138672782814,9.254403105994902e-06,1.450251927572491,True,7,The solution converged.,1.4271113738534582e-16
230.0,30000.0,1.0,10000000000.0,-1.9780474300256965,0.13833909052594837,10.73724658563096,-11.565474248500292,46039.11248604269,9.488080337215428e-06,1.4503174457932564,True,7,The solution converged.,1.0091836589515341e-16
230.0,30000.0,1.0,10000000000.0,-1.9530829944127466,0.14183611687159448,10.762074341735799,-11.54053738023394,47196.46816379859,9.727658091192101e-06,1.4503829640503323,True,7,The solution converged.,1.6801950538141085e-16
230.0,30000.0,1.0,10000000000.0,-1.9281185587997967,0.1454215433448954,10.786902122177066,-11.515600503442364,48382.91924114098,9.973285362550565e-06,1.4504484823437074,True,7,The solution converged.,1.6572126595756586e-16
230.0,30000.0,1.0,10000000000.0,-1.9031541231868467,0.14909760458230992,10.811729926947317,-11.49066361812844,49599.19719251822,1.0225114908244413e-05,1.45051400067337,True,7,The solution converged.,7.076903961610708e-17
230.0,30000.0,1.0,10000000000.0,-1.8781896875738968,0.1528665917089042,10.836557756039106,-11.465726724295042,50846.051882776665,1.0483303342560754e-05,1.4505795190393085,True,7,The solution converged.,1.841925780934606e-16
230.0,30000.0,1.0,10000000000.0,-1.853225251960947,0.15673085376630796,10.861385609444998,-11.440789821945039,52124.25202954211,1.0748011234524737e-05,1.4506450374415116,True,7,The solution converged.,2.797889351144421e-17
230.0,30000.0,1.0,10000000000.0,-1.828260816347997,0.1606927991767672,10.886213487157555,-11.415852911081302,53434.58567722623,1.1019403207763741e-05,1.4507105558799673,True,7,The solution converged.,6.410492307792953e-17
230.0,30000.0,1.0,10000000000.0,-1.803296380735047,0.16475489724420658,10.911041389169345,-11.390915991706702,54777.86068295199,1.1297648042893384e-05,1.4507760743546643,True,7,The solution converged.,1.2842842057377713e-16
230.0,30000.0,1.0,10000000000.0,-1.7783319451220971,0.16891967969323635,10.935869315472939,-11.365979063824108,56154.90521469667,1.1582918782489014e-05,1.4508415928655911,True,7,The solution converged.,6.609660127735424e-17
230.0,30000.0,1.0,10000000000.0,-1.7533675095091472,0.17318974224706346,10.96069726606091,-11.341042127436383,57566.56826195974,1.1875392838707972e-05,1.450907111412736,True,7,The solution converged.,3.389381874457644e-17
230.0,30000.0,1.0,10000000000.0,-1.7284030738961973,0.1775677462452901,10.985525240925837,-11.316105182546394,59013.720159271266,1.2175252103629406e-05,1.4509726299960877,True,7,The solution converged.,4.62382222158232e-17
230.0,30000.0,1.0,10000000000.0,-1.7034386382832474,0.18205642030260805,11.010353240060299,-11.291168229157007,60497.253122862676,1.248268306238058e-05,1.4510381486156343,True,7,The solution converged.,1.0617699490140423e-16
230.0,30000.0,1.0,10000000000.0,-1.6784742026702975,0.18665856200942246,11.03518126345688,-11.266231267271081,62018.08180083172,1.2797876909119828e-05,1.4511036672713646,True,7,The solution converged.,7.682803824008727e-17
230.0,30000.0,1.0,10000000000.0,-1.6535097670573475,0.19137703967546532,11.060009311108171,-11.241294296891482,63577.14383714063,1.3121029665948167e-05,1.451169185963267,True,7,The solution converged.,1.261478852505188e-16
230.0,30000.0,1.0,10000000000.0,-1.6285453314443976,0.19621479411748496,11.084837383006757,-11.216357318021066,65175.400449794666,1.3452342304824006e-05,1.4512347046913299,True,7,The solution converged.,1.2603642358574937e-16
230.0,30000.0,1.0,10000000000.0,-1.6035808958314477,0.20117484049212603,11.109665479145235,-11.191420330662693,66813.83702355935,1.3792020872556121e-05,1.4513002234555419,True,7,The solution converged.,1.010703775617654e-16
230.0,30000.0,1.0,10000000000.0,-1.5786164602184978,0.2062602701751422,11.134493599516201,-11.166483334819223,68493.46371757955,1.414027661895317e-05,1.4513657422558914,True,7,The solution converged.,7.124017275383885e-17
230.0,30000.0,1.0,10000000000.0,-1.5536520246055479,0.21147425268811285,11.159321744112253,-11.14154633049351,70215.31608827718,1.4497326128209326e-05,1.451431261092367,True,7,The solution converged.,7.893316304172737e-17
230.0,30000.0,1.0,10000000000.0,-1.528687588992598,0.21682003767386449,11.184149912926,-11.11660931768841,71980.4557279112,1.4863391453607512e-05,1.451496779964957,True,7,The solution converged.,1.5582684179671405e-16
230.0,30000.0,1.0,10000000000.0,-1.503723153379648,0.22230095692182836,11.208978105950042,-11.091672296406774,73789.97091919181,1.5238700255624305e-05,1.45156229887365,True,7,The solution converged.,1.8680971277353488e-16
230.0,30000.0,1.0,10000000000.0,-1.478758717766698,0.22792042644459612,11.233806323176992,-11.066735266651458,75644.97730635642,1.562348594352222e-05,1.451627817818435,True,7,The solution converged.,5.297733656203856e-17
230.0,30000.0,1.0,10000000000.0,-1.4537942821537482,0.2336819486069682,11.258634564599465,-11.041798228425312,77546.61858311738,1.6017987820517644e-05,1.4516933367992997,True,7,The solution converged.,1.228508652885991e-16
230.0,30000.0,1.0,10000000000.0,-1.4288298465407983,0.23958911430882168,11.283462830210073,-11.016861181731185,79496.06719790769,1.642245123261451e-05,1.451758855816233,True,7,The solution converged.,1.2529961444074528e-16
230.0,30000.0,1.0,10000000000.0,-1.4038654109278483,0.2456456052231581,11.30829112000144,-10.991924126571927,81494.52507686026,1.683712772119624e-05,1.4518243748692237,True,7,The solution converged.,1.2215589374419832e-16
230.0,30000.0,1.0,10000000000.0,-1.3789009753148984,0.25185519609072593,11.333119433966187,-10.966987062950386,83543.22436496412,1.7262275179471225e-05,1.4518898939582598,True,7,The solution converged.,1.6160433361086144e-16
230.0,30000.0,1.0,10000000000.0,-1.3539365397019485,0.25822175707264833,11.35794777209694,-10.942049990869405,85643.42818585767,1.7698158012868766e-05,1.4519554130833303,True,7,The solution converged.,1.5498688694139374e-16
230.0,30000.0,1.0,10000000000.0,-1.3289721040889986,0.26474925616252204,11.38277613438633,-10.91711291033183,87796.43142072542,1.814504730348531e-05,1.4520209322444235,True,7,The solution converged.,1.6477710662571087e-16
230.0,30000.0,1.0,10000000000.0,-1.3040076684760487,0.2714417616594907,11.407604520826986,-10.892175821340507,90003.5615067792,1.8603220978683473e-05,1.4520864514415281,True,7,The solution converged.,1.0168398163906506e-16
230.0,30000.0,1.0,10000000000.0,-1.2790432328630983,0.2783034447038345,11.43243293141155,-10.867238723898273,92266.17925581714,1.9072963983948553e-05,1.4521519706746326,True,7,The solution converged.,4.449027878967198e-17
230.0,30000.0,1.0,10000000000.0,-1.2540787972501484,0.28533858187665573,11.457261366132652,-10.842301618007973,94585.6796933629,1.9554568460109933e-05,1.4522174899437255,True,7,The solution converged.,5.903638850891563e-17
230.0,30000.0,1.0,10000000000.0,-1.2291143616371984,0.29255155786528125,11.482089824982943,-10.817364503672447,96963.49291890705,2.004833392503786e-05,1.4522830092487953,True,7,The solution converged.,7.174323618709579e-17
230.0,30000.0,1.0,10000000000.0,-1.2041499260242485,0.2999468681960428,11.506918307955063,-10.79242738089453,99401.084987775,2.055456745992864e-05,1.4523485285898305,True,7,The solution converged.,1.672741856924381e-16
230.0,30000.0,1.0,10000000000.0,-1.1791854904112986,0.3075291220361377,11.531746815041664,-10.767490249677062,101899.95881517176,2.1073583900293472e-05,1.4524140479668202,True,7,The solution converged.,1.1516103630817654e-16
230.0,30000.0,1.0,10000000000.0,-1.1542210547983487,0.31530304506631746,11.556575346235396,-10.742553110022877,104461.65510295573,2.1605706031770788e-05,1.4524795673797524,True,7,The solution converged.,1.6284220745791866e-16
230.0,30000.0,1.0,10000000000.0,-1.1292566191853988,0.3232734824261939,11.581403901528914,-10.71761596193481,107087.75328971722,2.215126479088293e-05,1.452545086828616,True,7,The solution converged.,9.245687595102303e-17
230.0,30000.0,1.0,10000000000.0,-1.1042921835724488,0.33144540173399883,11.60623248091488,-10.692678805415694,109779.87252474554,2.2710599470862488e-05,1.4526106063133994,True,7,The solution converged.,1.561542444285743e-16
230.0,30000.0,1.0,10000000000.0,-1.079327747959499,0.3398238961826785,11.63106108438595,-10.667741640468362,112539.67266648346,2.328405793267634e-05,1.4526761258340914,True,7,The solution converged.,1.3637719021924717e-16
230.0,30000.0,1.0,10000000000.0,-1.054363312346549,0.3484141877142542,11.655889711934794,-10.642804467095644,115368.85530609154,2.3871996821378478e-05,1.4527416453906805,True,7,The solution converged.,1.473582777995657e-16
230.0,30000.0,1.0,10000000000.0,-1.029398876733599,0.35722163027442555,11.680718363554076,-10.617867285300369,118269.16481674415,2.44747817879262e-05,1.4528071649831553,True,7,The solution converged.,1.309814577833418e-16
